"Date","LongName","Distributed","Doses Administered","Administered_Dose1_Recip","% total population with at least 1 shot","Administered_Dose1_Recip_12Plus","% population over 12 with at least 1 shot","Administered_Dose1_Recip_18Plus","% of adults with at least 1 shot","Administered_Dose1_Recip_65Plus","% of seniors with at least 1 shot","Series_Complete_Yes","% total population fully vaccinated","Series_Complete_12Plus","% population over 12 fully vaccinated","Series_Complete_18Plus","% of adults fully vaccinated","Series_Complete_65Plus","% of seniors fully vaccinated","Percent.Of.Distributed.Administered"
2021-05-06,"Massachusetts",7875910,6588555,4039602,58.6,0,0,3962493,71.5,1076768,92.1,2745439,39.8,0,0,2722764,49.1,922334,78.9,83.7
2021-05-06,"Maryland",6486220,5006410,3018167,49.9,0,0,2964632,62.9,817675,85.2,2188349,36.2,0,0,2173177,46.1,722031,75.3,77.2
2021-05-06,"Maine",1481440,1247314,758875,56.5,0,0,748725,68.4,260320,91.3,573346,42.7,0,0,571496,52.2,241086,84.5,84.2
2021-05-06,"Michigan",9937440,7449790,4365369,43.7,0,0,4297053,54.8,1414902,80.1,3413191,34.2,0,0,3386434,43.2,1277464,72.4,75
2021-05-06,"Minnesota",5277650,4576900,2736078,48.5,0,0,2686509,62,809897,88,2064938,36.6,0,0,2050035,47.3,739036,80.3,86.7
2021-05-06,"Missouri",5403045,4152250,2361539,38.5,0,0,2335059,49,811620,76.4,1796371,29.3,0,0,1786826,37.5,699881,65.9,76.9
2021-05-06,"Mississippi",2476805,1626229,939823,31.6,0,0,933811,41,354398,72.8,729619,24.5,0,0,726685,31.9,302297,62.1,65.7
2021-05-06,"Montana",1013305,783615,443989,41.5,0,0,438173,52.2,162002,78.5,359511,33.6,0,0,356214,42.4,145098,70.3,77.3
2021-05-06,"North Carolina",10218770,7318598,4198889,40,0,0,4135264,50.5,1356376,77.5,3281376,31.3,0,0,3250574,39.7,1199343,68.5,71.6
2021-05-06,"North Dakota",653100,571481,302407,39.7,0,0,298690,51.3,97431,81.3,255367,33.5,0,0,253054,43.5,85482,71.3,87.5
2021-05-06,"Nebraska",1824230,1484345,850815,44,0,0,837533,57.4,263483,84.3,681718,35.2,0,0,676699,46.4,240214,76.9,81.4
2021-05-06,"New Hampshire",1391005,1159614,831667,61.2,0,0,822464,74.5,291408,99.9,411500,30.3,0,0,410446,37.2,184059,72.5,83.4
2021-05-06,"New Jersey",9329435,7677602,4721500,53.2,0,0,4647086,66.9,1277181,86.6,3462111,39,0,0,3435705,49.5,1082699,73.4,82.3
2021-05-06,"New Mexico",2099475,1877127,1094583,52.2,0,0,1072906,66.2,330554,87.5,835272,39.8,0,0,827533,51.1,280544,74.3,89.4
2021-05-06,"Nevada",2596330,2146595,1251787,40.6,0,0,1235961,51.8,383336,77.3,922995,30,0,0,917283,38.4,328704,66.3,82.7
2021-05-06,"New York",19888915,16552492,9589582,49.3,0,0,9455571,61.3,2634767,79.9,7324286,37.7,0,0,7272934,47.1,2283154,69.3,83.2
2021-05-06,"Ohio",10911905,8690074,4820880,41.2,0,0,4750144,52.1,1627789,79.5,3990903,34.1,0,0,3954628,43.4,1491482,72.9,79.6
2021-05-06,"Oklahoma",3794655,2750458,1547206,39.1,0,0,1528514,50.9,509751,80.3,1218612,30.8,0,0,1206942,40.2,430467,67.8,72.5
2021-05-06,"Oregon",4149115,3239343,1962341,46.5,0,0,1930609,57.6,618543,80.7,1391319,33,0,0,1382374,41.3,557923,72.8,78.1
2021-05-06,"Pennsylvania",13321225,10644951,6601129,51.6,0,0,6520877,64.1,2255453,94.2,4433300,34.6,0,0,4413954,43.4,1705426,71.3,79.9
2021-05-06,"Puerto Rico",3356980,2042436,1280020,40.1,0,0,1262800,48.2,400122,58.9,852404,26.7,0,0,850266,32.4,325405,47.9,60.8
2021-05-06,"Rhode Island",1253565,957795,572337,54,0,0,563474,65.9,171434,91.7,415637,39.2,0,0,413815,48.4,156850,83.9,76.4
2021-05-06,"South Carolina",4689915,3357973,1921015,37.3,0,0,1899312,47,754281,80.5,1488726,28.9,0,0,1478452,36.6,642651,68.6,71.6
2021-05-06,"South Dakota",905395,720317,400536,45.3,0,0,395338,59.2,135008,88.9,341966,38.7,0,0,338993,50.8,124370,81.9,79.6
2021-05-06,"Tennessee",5596570,4204260,2399811,35.1,0,0,2375955,44.7,844508,73.9,1802156,26.4,0,0,1791477,33.7,713995,62.4,75.1
2021-05-06,"Texas",27082705,19690275,11359643,39.2,0,0,11191267,51.8,2886486,77.3,8365487,28.9,0,0,8241491,38.2,2434357,65.2,72.7
2021-05-06,"United States",324610185,251973752,149462265,45,0,0,147079927,57,45406761,82.8,108926627,32.8,0,0,108058616,41.8,38398045,70,77.6
2021-05-06,"Utah",2705330,2243163,1305141,40.7,0,0,1272018,55.9,308411,84.3,827388,25.8,0,0,815476,35.8,207306,56.7,82.9
2021-05-06,"Virginia",8536635,7043683,4165000,48.8,0,0,4084015,61.2,1145145,84.3,3048290,35.7,0,0,3021009,45.3,989173,72.8,82.5
2021-05-06,"Vermont",733340,606172,367932,59,0,0,363217,71.2,119820,95.8,253677,40.7,0,0,252637,49.5,107161,85.7,82.7
2021-05-06,"Washington",7680690,6162034,3683465,48.4,0,0,3628783,61,1038210,85.8,2635610,34.6,0,0,2621246,44,943618,78,80.2
2021-05-06,"Wisconsin",5466295,4830952,2713044,46.6,0,0,2670966,58.6,884712,87,2183603,37.5,0,0,2164863,47.5,826492,81.2,88.4
2021-05-06,"West Virginia",1670775,1197152,648151,36.2,0,0,638679,44.6,260244,70.9,561952,31.4,0,0,555725,38.8,236683,64.5,71.7
2021-05-06,"Wyoming",486635,363390,198930,34.4,0,0,197156,44.3,72909,73.5,165555,28.6,0,0,164651,37,66592,67.1,74.7
2021-05-07,"Alaska",777445,569040,311397,42.6,0,0,303853,55.1,71772,78.4,266960,36.5,0,0,261198,47.4,66835,73,73.2
2021-05-07,"Alabama",4241420,2726356,1636710,33.4,0,0,1625574,42.6,626303,73.7,1240335,25.3,0,0,1234847,32.4,517263,60.9,64.3
2021-05-07,"Arkansas",2666140,1872359,1098559,36.4,0,0,1083619,46.8,387047,73.9,820992,27.2,0,0,813821,35.1,313747,59.9,70.2
2021-05-07,"Arizona",7029325,5301083,3053333,41.9,0,0,3006675,53.3,1046062,79.9,2248015,30.9,0,0,2221492,39.4,855205,65.4,75.4
2021-05-07,"California",41640640,32367810,20047379,50.7,0,0,19638072,64.1,5150316,88.2,13269518,33.6,0,0,13137533,42.9,3959546,67.8,77.7
2021-05-07,"Colorado",5822000,4768105,2774918,48.2,0,0,2718527,60.4,705859,83.8,2088505,36.3,0,0,2062470,45.8,619491,73.5,81.9
2021-05-07,"Connecticut",4034395,3437201,2025677,56.8,0,0,1981247,69.8,574674,91.2,1522810,42.7,0,0,1508281,53.1,519155,82.4,85.2
2021-05-07,"District of Columbia",916875,637854,354000,50.2,0,0,351363,60.8,68516,78.4,231572,32.8,0,0,230690,39.9,53263,61,69.6
2021-05-07,"Delaware",1052635,810270,473436,48.6,0,0,466720,60.6,167859,88.9,348871,35.8,0,0,346610,45,142398,75.4,77
2021-05-07,"Florida",21941005,16084479,9332355,43.5,0,0,9239746,53.6,3827024,85.1,6792148,31.6,0,0,6762372,39.2,3178625,70.7,73.3
2021-05-07,"Georgia",9913265,6680976,3830155,36.1,0,0,3776854,46.6,1167742,77,2850374,26.8,0,0,2825147,34.8,979103,64.5,67.4
2021-05-07,"Hawaii",1564690,1369473,824696,58.2,0,0,810448,72.6,253623,94.5,568637,40.2,0,0,565757,50.7,207731,77.4,87.5
2021-05-07,"Iowa",2955125,2517783,1427971,45.3,0,0,1408932,58,474648,85.8,1169842,37.1,0,0,1160897,47.8,442340,80,85.2
2021-05-07,"Idaho",1488765,1125117,623037,34.9,0,0,622915,46.5,223957,77,514436,28.8,0,0,514392,38.4,205672,70.8,75.6
2021-05-07,"Illinois",12784035,9961799,6112154,48.2,0,0,5997052,60.9,1737273,85,4166511,32.9,0,0,4132578,41.9,1364462,66.8,77.9
2021-05-07,"Indiana",5696710,4421161,2522544,37.5,0,0,2490535,48.2,857244,79,1978478,29.4,0,0,1968340,38.1,794739,73.2,77.6
2021-05-07,"Kansas",2808805,2115612,1266656,43.5,0,0,1249843,56.5,421235,88.6,994177,34.1,0,0,984978,44.5,351453,73.9,75.3
2021-05-07,"Kentucky",4082135,3263399,1877172,42,0,0,1855608,53.6,610422,81.3,1503235,33.6,0,0,1492629,43.1,531997,70.9,79.9
2021-05-07,"Louisiana",3727300,2830235,1541192,33.2,0,0,1528536,42.9,556711,75.1,1314693,28.3,0,0,1307055,36.7,516561,69.7,75.9
2021-05-07,"Massachusetts",7921710,6690804,4081217,59.2,0,0,4000345,72.2,1079385,92.3,2808123,40.7,0,0,2783350,50.2,926495,79.2,84.5
2021-05-07,"Maryland",6524920,5106380,3055421,50.5,0,0,2999327,63.7,821615,85.6,2253129,37.3,0,0,2235631,47.5,728756,76,78.3
2021-05-07,"Maine",1487690,1263442,763790,56.8,0,0,753444,68.8,260799,91.4,586959,43.7,0,0,584327,53.3,241870,84.8,84.9
2021-05-07,"Michigan",9994590,7536559,4393499,44,0,0,4323862,55.1,1418418,80.3,3475474,34.8,0,0,3445787,43.9,1284497,72.8,75.4
2021-05-07,"Minnesota",5311180,4577431,2736645,48.5,0,0,2687053,62,809999,88,2066477,36.6,0,0,2051491,47.3,739163,80.3,86.2
2021-05-07,"Missouri",5438155,4181588,2371232,38.6,0,0,2344297,49.2,813208,76.6,1817658,29.6,0,0,1807286,37.9,702868,66.2,76.9
2021-05-07,"Mississippi",2490385,1646019,947646,31.8,0,0,941348,41.3,355584,73.1,741553,24.9,0,0,738317,32.4,304464,62.6,66.1
2021-05-07,"Montana",1016055,788740,446164,41.7,0,0,440257,52.4,162335,78.6,362861,34,0,0,359408,42.8,145555,70.5,77.6
2021-05-07,"North Carolina",10275290,7379216,4216849,40.2,0,0,4152236,50.7,1358381,77.6,3325515,31.7,0,0,3292249,40.2,1202995,68.7,71.8
2021-05-07,"North Dakota",653100,575543,303352,39.8,0,0,299579,51.5,97550,81.4,258207,33.9,0,0,255686,43.9,85684,71.5,88.1
2021-05-07,"Nebraska",1846800,1497021,853824,44.1,0,0,840353,57.6,263782,84.4,691749,35.8,0,0,686355,47.1,240799,77.1,81.1
2021-05-07,"New Hampshire",1397885,1141718,776135,57.1,0,0,765759,69.3,243107,95.8,447391,32.9,0,0,446146,40.4,194332,76.5,81.7
2021-05-07,"New Jersey",9378655,7773775,4755104,53.5,0,0,4679344,67.4,1281224,86.8,3531018,39.8,0,0,3502564,50.4,1091480,74,82.9
2021-05-07,"New Mexico",2109155,1894768,1100463,52.5,0,0,1078346,66.5,331348,87.7,847535,40.4,0,0,839418,51.8,282136,74.7,89.8
2021-05-07,"Nevada",2605490,2167439,1259626,40.9,0,0,1243445,52.1,384007,77.4,937081,30.4,0,0,930735,39,329833,66.5,83.2
2021-05-07,"New York",20001845,16701431,9642901,49.6,0,0,9506897,61.6,2641114,80.1,7427595,38.2,0,0,7371222,47.8,2293200,69.6,83.5
2021-05-07,"Ohio",10974945,8780766,4849517,41.5,0,0,4777203,52.4,1631014,79.7,4053597,34.7,0,0,4014402,44.1,1497985,73.2,80
2021-05-07,"Oklahoma",3803605,2762753,1551885,39.2,0,0,1533014,51,510410,80.4,1226729,31,0,0,1214792,40.4,431608,68,72.6
2021-05-07,"Oregon",4186565,3275954,1979576,46.9,0,0,1946827,58.1,620250,81,1413377,33.5,0,0,1403776,41.9,559957,73.1,78.2
2021-05-07,"Pennsylvania",13378425,10758543,6647012,51.9,0,0,6564509,64.6,2262479,94.5,4507142,35.2,0,0,4486007,44.1,1717279,71.8,80.4
2021-05-07,"Puerto Rico",3447080,2083637,1303673,40.8,0,0,1285711,49.1,403366,59.3,871559,27.3,0,0,868846,33.1,328665,48.4,60.4
2021-05-07,"Rhode Island",1257465,968436,574599,54.2,0,0,565369,66.1,171555,91.7,424191,40,0,0,422044,49.4,157513,84.2,77
2021-05-07,"South Carolina",4703815,3389673,1931871,37.5,0,0,1909792,47.3,755524,80.6,1509990,29.3,0,0,1498956,37.1,645084,68.8,72.1
2021-05-07,"South Dakota",907395,724482,401430,45.4,0,0,396200,59.4,135160,89,345389,39,0,0,342246,51.3,124707,82.1,79.8
2021-05-07,"Tennessee",5620520,4260327,2416367,35.4,0,0,2391871,45,846554,74,1841115,27,0,0,1829666,34.4,721135,63.1,75.8
2021-05-07,"Texas",27265505,19884729,11413686,39.4,0,0,11241207,52.1,2900218,77.7,8507634,29.3,0,0,8379070,38.8,2475722,66.3,72.9
2021-05-07,"United States",327124625,254779333,150416559,45.3,0,0,148087774,57.3,45543746,83.1,110874920,33.4,0,0,109935132,42.6,38641055,70.5,77.9
2021-05-07,"Utah",2714140,2243262,1305359,40.7,0,0,1272225,55.9,308433,84.3,827573,25.8,0,0,815651,35.9,207329,56.7,82.7
2021-05-07,"Virginia",8573865,7126510,4194146,49.1,0,0,4111453,61.6,1147985,84.5,3103009,36.4,0,0,3073592,46,993509,73.1,83.1
2021-05-07,"Vermont",742300,611581,371158,59.5,0,0,366344,71.8,120004,96,256757,41.1,0,0,255685,50.1,107409,85.9,82.4
2021-05-07,"Washington",7770610,6223705,3711299,48.7,0,0,3655431,61.4,1040249,86,2672653,35.1,0,0,2657355,44.6,946345,78.2,80.1
2021-05-07,"Wisconsin",5509645,4874656,2724270,46.8,0,0,2681566,58.9,885816,87.1,2216399,38.1,0,0,2195773,48.2,829144,81.5,88.5
2021-05-07,"West Virginia",1679795,1203805,650400,36.3,0,0,640813,44.7,260663,71,567054,31.6,0,0,560589,39.1,237491,64.7,71.7
2021-05-07,"Wyoming",487055,367548,200309,34.6,0,0,198467,44.6,73076,73.7,168356,29.1,0,0,167368,37.6,66960,67.5,75.5
2021-05-08,"Alaska",777945,571320,312475,42.7,0,0,304879,55.3,71883,78.5,268319,36.7,0,0,262451,47.6,66960,73.1,73.4
2021-05-08,"Alabama",4277330,2758021,1649688,33.6,0,0,1638295,42.9,629380,74.1,1263965,25.8,0,0,1258054,33,522911,61.5,64.5
2021-05-08,"Arkansas",2677170,1885668,1102155,36.5,0,0,1087025,46.9,387683,74,831032,27.5,0,0,823361,35.5,315479,60.2,70.4
2021-05-08,"Arizona",7081205,5337459,3065521,42.1,0,0,3018332,53.5,1047628,80.1,2273527,31.2,0,0,2246110,39.8,858303,65.6,75.4
2021-05-08,"California",42020680,32759885,20172726,51.1,0,0,19756044,64.5,5159869,88.4,13547291,34.3,0,0,13400273,43.8,3974963,68.1,78
2021-05-08,"Colorado",5861710,4818646,2788171,48.4,0,0,2731090,60.7,706771,83.9,2126931,36.9,0,0,2098991,46.7,621349,73.8,82.2
2021-05-08,"Connecticut",4077035,3475019,2034240,57.1,0,0,1989426,70.1,575531,91.3,1553340,43.6,0,0,1537427,54.2,520695,82.6,85.2
2021-05-08,"District of Columbia",918975,647628,357991,50.7,0,0,355270,61.5,68801,78.8,236805,33.6,0,0,235881,40.8,53587,61.4,70.5
2021-05-08,"Delaware",1057915,817708,475946,48.9,0,0,469083,60.9,168138,89,353410,36.3,0,0,350947,45.6,142849,75.6,77.3
2021-05-08,"Florida",22007995,16251997,9402537,43.8,0,0,9308433,54,3835742,85.3,6893295,32.1,0,0,6860290,39.8,3189520,70.9,73.8
2021-05-08,"Georgia",9921025,6740869,3849874,36.3,0,0,3795924,46.8,1169870,77.1,2890358,27.2,0,0,2864073,35.3,983263,64.8,67.9
2021-05-08,"Hawaii",1565860,1376756,828377,58.5,0,0,813838,72.9,254198,94.7,572466,40.4,0,0,569489,51,208374,77.6,87.9
2021-05-08,"Iowa",2973685,2541332,1433535,45.4,0,0,1414060,58.2,475248,85.9,1187977,37.7,0,0,1178436,48.5,443839,80.3,85.5
2021-05-08,"Idaho",1490225,1132242,625950,35,0,0,625824,46.7,224359,77.2,518882,29,0,0,518834,38.8,206241,71,76
2021-05-08,"Illinois",12855545,10036784,6144296,48.5,0,0,6027313,61.2,1740930,85.2,4214851,33.3,0,0,4178212,42.4,1369422,67,78.1
2021-05-08,"Indiana",5727410,4463699,2538086,37.7,0,0,2505350,48.5,858821,79.1,2005243,29.8,0,0,1994271,38.6,797256,73.4,77.9
2021-05-08,"Kansas",2826985,2129510,1270365,43.6,0,0,1253269,56.6,421774,88.7,1004898,34.5,0,0,995409,45,352517,74.1,75.3
2021-05-08,"Kentucky",4092275,3284726,1884947,42.2,0,0,1863096,53.8,611601,81.5,1517958,34,0,0,1506791,43.5,533991,71.1,80.3
2021-05-08,"Louisiana",3754030,2830772,1541563,33.2,0,0,1528904,42.9,556790,75.1,1315113,28.3,0,0,1307472,36.7,516645,69.7,75.4
2021-05-08,"Massachusetts",8068900,6785409,4115668,59.7,0,0,4031927,72.8,1081790,92.5,2869733,41.6,0,0,2843076,51.3,930027,79.5,84.1
2021-05-08,"Maryland",6647730,5171015,3077715,50.9,0,0,3020447,64.1,823604,85.8,2296918,38,0,0,2277476,48.3,731985,76.3,77.8
2021-05-08,"Maine",1520230,1276596,768149,57.1,0,0,757617,69.2,261216,91.6,597051,44.4,0,0,593953,54.2,242445,85,84
2021-05-08,"Michigan",10065270,7612067,4414798,44.2,0,0,4344260,55.4,1421480,80.5,3532443,35.4,0,0,3499782,44.6,1290339,73.1,75.6
2021-05-08,"Minnesota",5348340,4675303,2772770,49.2,0,0,2720663,62.7,813002,88.3,2131417,37.8,0,0,2113695,48.7,743331,80.8,87.4
2021-05-08,"Missouri",5508655,4215354,2380762,38.8,0,0,2353556,49.4,814854,76.7,1842498,30,0,0,1830949,38.4,705600,66.4,76.5
2021-05-08,"Mississippi",2496365,1655408,951358,32,0,0,944967,41.5,356191,73.2,747305,25.1,0,0,743947,32.7,305570,62.8,66.3
2021-05-08,"Montana",1024695,793803,447810,41.9,0,0,441877,52.6,162601,78.8,366652,34.3,0,0,363082,43.2,146024,70.7,77.5
2021-05-08,"North Carolina",10441180,7435976,4233679,40.4,0,0,4168293,50.9,1360261,77.7,3367458,32.1,0,0,3331912,40.7,1206770,68.9,71.2
2021-05-08,"North Dakota",654800,579625,304640,40,0,0,300815,51.7,97684,81.5,260528,34.2,0,0,257905,44.3,85880,71.7,88.5
2021-05-08,"Nebraska",1851220,1512386,857294,44.3,0,0,843643,57.8,264137,84.5,704020,36.4,0,0,698127,47.9,241700,77.4,81.7
2021-05-08,"New Hampshire",1422785,1144819,778356,57.2,0,0,767874,69.5,243314,95.8,449102,33,0,0,447839,40.5,194512,76.6,80.5
2021-05-08,"New Jersey",9490755,7858549,4784711,53.9,0,0,4707832,67.8,1284600,87.1,3592009,40.4,0,0,3561648,51.3,1098609,74.5,82.8
2021-05-08,"New Mexico",2112295,1915224,1105318,52.7,0,0,1082902,66.8,331985,87.9,863845,41.2,0,0,855046,52.7,283741,75.1,90.7
2021-05-08,"Nevada",2636770,2186639,1264701,41.1,0,0,1248350,52.3,384569,77.5,952097,30.9,0,0,945211,39.6,331059,66.7,82.9
2021-05-08,"New York",20122975,16866619,9694879,49.8,0,0,9556966,62,2647789,80.3,7547538,38.8,0,0,7486386,48.5,2304990,69.9,83.8
2021-05-08,"Ohio",11024855,8853803,4868257,41.6,0,0,4794976,52.6,1633869,79.8,4108160,35.1,0,0,4066427,44.6,1504806,73.5,80.3
2021-05-08,"Oklahoma",3834415,2774257,1556613,39.3,0,0,1537623,51.2,511178,80.5,1233802,31.2,0,0,1221684,40.7,432625,68.1,72.4
2021-05-08,"Oregon",4219185,3331075,2004331,47.5,0,0,1969799,58.8,622202,81.2,1445588,34.3,0,0,1435009,42.8,562510,73.4,79
2021-05-08,"Pennsylvania",13571705,10877689,6698507,52.3,0,0,6612649,65,2269560,94.8,4579338,35.8,0,0,4556444,44.8,1728507,72.2,80.1
2021-05-08,"Puerto Rico",3477130,2137177,1338795,41.9,0,0,1319725,50.4,407849,60,890295,27.9,0,0,886576,33.8,331533,48.8,61.5
2021-05-08,"Rhode Island",1289815,977207,577826,54.5,0,0,568344,66.5,171809,91.9,429851,40.6,0,0,427564,50,157954,84.4,75.8
2021-05-08,"South Carolina",4728205,3413651,1939674,37.7,0,0,1917279,47.5,756541,80.7,1527211,29.7,0,0,1515557,37.5,647122,69.1,72.2
2021-05-08,"South Dakota",910375,731351,403193,45.6,0,0,397872,59.6,135425,89.2,350806,39.7,0,0,347472,52.1,125162,82.4,80.3
2021-05-08,"Tennessee",5670600,4306550,2429663,35.6,0,0,2404829,45.2,848403,74.2,1873334,27.4,0,0,1861157,35,726575,63.5,75.9
2021-05-08,"Texas",27376775,20060525,11467096,39.5,0,0,11290352,52.3,2913790,78,8629882,29.8,0,0,8496869,39.3,2511296,67.3,73.3
2021-05-08,"United States",329840055,257347205,151315505,45.6,0,0,148939613,57.7,45649289,83.3,112626771,33.9,0,0,111615907,43.2,38829193,70.8,78
2021-05-08,"Utah",2733780,2263380,1311807,40.9,0,0,1278174,56.2,308851,84.4,841749,26.3,0,0,828974,36.4,208031,56.9,82.8
2021-05-08,"Virginia",8689335,7185843,4214094,49.4,0,0,4130127,61.9,1150183,84.6,3144444,36.8,0,0,3113389,46.6,997839,73.4,82.7
2021-05-08,"Vermont",757120,616692,374046,59.9,0,0,369148,72.4,120236,96.2,259250,41.5,0,0,258142,50.6,107646,86.1,81.5
2021-05-08,"Washington",7942520,6293784,3742690,49.1,0,0,3685460,61.9,1042341,86.2,2713953,35.6,0,0,2697534,45.3,949097,78.5,79.2
2021-05-08,"Wisconsin",5555605,4917970,2735459,47,0,0,2692204,59.1,887048,87.2,2249889,38.6,0,0,2227591,48.9,831772,81.8,88.5
2021-05-08,"West Virginia",1682345,1212466,654540,36.5,0,0,642824,44.9,261001,71.1,572054,31.9,0,0,564844,39.4,238296,64.9,72.1
2021-05-08,"Wyoming",490875,369771,201002,34.7,0,0,199139,44.7,73206,73.8,169905,29.4,0,0,168842,37.9,67135,67.7,75.3
2021-05-09,"Alaska",777945,571368,312535,42.7,0,0,304936,55.3,71892,78.5,268405,36.7,0,0,262535,47.6,66976,73.1,73.4
2021-05-09,"Alabama",4277330,2768204,1654267,33.7,0,0,1642745,43.1,630073,74.1,1270858,25.9,0,0,1264812,33.2,524186,61.7,64.7
2021-05-09,"Arkansas",2677170,1900002,1107515,36.7,0,0,1092135,47.1,388333,74.1,840192,27.8,0,0,832149,35.9,316815,60.5,71
2021-05-09,"Arizona",7081205,5372605,3077983,42.3,0,0,3030154,53.7,1049267,80.2,2297078,31.6,0,0,2268753,40.2,861023,65.8,75.9
2021-05-09,"California",42020680,33109680,20284982,51.3,0,0,19861235,64.9,5168385,88.5,13796992,34.9,0,0,13635182,44.5,3988167,68.3,78.8
2021-05-09,"Colorado",5861710,4880920,2804920,48.7,0,0,2746738,61,707878,84,2172481,37.7,0,0,2141858,47.6,623356,74,83.3
2021-05-09,"Connecticut",4077035,3512139,2043434,57.3,0,0,1998039,70.4,576371,91.5,1581885,44.4,0,0,1564194,55.1,522111,82.8,86.1
2021-05-09,"District of Columbia",918975,655560,360914,51.1,0,0,358134,62,68978,79,241630,34.2,0,0,240652,41.7,53795,61.6,71.3
2021-05-09,"Delaware",1057915,825352,478333,49.1,0,0,471382,61.2,168428,89.2,358385,36.8,0,0,355743,46.2,143539,76,78
2021-05-09,"Florida",22007995,16431037,9460421,44,0,0,9364704,54.3,3842755,85.4,7018269,32.7,0,0,6981559,40.5,3201956,71.2,74.7
2021-05-09,"Georgia",9921025,6799470,3869064,36.4,0,0,3814484,47,1171726,77.2,2929987,27.6,0,0,2902740,35.8,987350,65.1,68.5
2021-05-09,"Hawaii",1565860,1386097,832725,58.8,0,0,817973,73.3,254707,94.9,577610,40.8,0,0,574442,51.5,209054,77.9,88.5
2021-05-09,"Iowa",2973685,2564630,1440023,45.6,0,0,1420332,58.5,475836,86.1,1204970,38.2,0,0,1194954,49.2,445201,80.5,86.2
2021-05-09,"Idaho",1490225,1132383,626090,35,0,0,625961,46.8,224378,77.2,519112,29,0,0,519062,38.8,206288,71,76
2021-05-09,"Illinois",12855545,10146731,6184414,48.8,0,0,6064424,61.5,1744753,85.4,4287939,33.8,0,0,4246350,43.1,1375647,67.3,78.9
2021-05-09,"Indiana",5727410,4506166,2553033,37.9,0,0,2519432,48.8,860097,79.2,2032376,30.2,0,0,2020273,39.1,799307,73.6,78.7
2021-05-09,"Kansas",2826985,2146247,1275039,43.8,0,0,1257575,56.8,422343,88.8,1017851,34.9,0,0,1007931,45.5,353671,74.4,75.9
2021-05-09,"Kentucky",4092275,3309482,1893307,42.4,0,0,1871028,54,612646,81.6,1535295,34.4,0,0,1523451,44,536213,71.4,80.9
2021-05-09,"Louisiana",3754030,2861659,1553840,33.4,0,0,1540812,43.3,558404,75.4,1333541,28.7,0,0,1325486,37.2,519165,70.1,76.2
2021-05-09,"Massachusetts",8068900,6858691,4141658,60.1,0,0,4056214,73.2,1083593,92.7,2919358,42.4,0,0,2891179,52.2,932843,79.8,85
2021-05-09,"Maryland",6647830,5221259,3094920,51.2,0,0,3036618,64.5,825109,86,2332002,38.6,0,0,2310566,49,734488,76.6,78.5
2021-05-09,"Maine",1520230,1276858,768255,57.2,0,0,757719,69.2,261219,91.6,597383,44.4,0,0,594283,54.3,242452,85,84
2021-05-09,"Michigan",10065270,7688179,4438313,44.4,0,0,4366767,55.7,1424420,80.7,3588702,35.9,0,0,3552959,45.3,1296379,73.4,76.4
2021-05-09,"Minnesota",5348340,4721950,2788250,49.4,0,0,2735154,63.1,814081,88.5,2164502,38.4,0,0,2144915,49.5,745120,81,88.3
2021-05-09,"Missouri",5508655,4243742,2388865,38.9,0,0,2361364,49.5,816073,76.8,1863242,30.4,0,0,1850869,38.8,707953,66.7,77
2021-05-09,"Mississippi",2496365,1655785,951726,32,0,0,945330,41.5,356232,73.2,747819,25.1,0,0,744456,32.7,305622,62.8,66.3
2021-05-09,"Montana",1024695,799489,449535,42.1,0,0,443541,52.8,162865,78.9,370722,34.7,0,0,367031,43.7,146597,71,78
2021-05-09,"North Carolina",10441180,7498381,4248350,40.5,0,0,4182239,51.1,1361807,77.8,3409247,32.5,0,0,3371602,41.2,1210442,69.1,71.8
2021-05-09,"North Dakota",654800,581749,305561,40.1,0,0,301689,51.8,97794,81.6,261859,34.4,0,0,259159,44.5,86026,71.8,88.8
2021-05-09,"Nebraska",1851220,1536579,868691,44.9,0,0,854821,58.6,265414,84.9,716867,37.1,0,0,710110,48.7,242563,77.6,83
2021-05-09,"New Hampshire",1422785,1148596,780481,57.4,0,0,769879,69.7,243491,95.9,450422,33.1,0,0,449133,40.7,194625,76.7,80.7
2021-05-09,"New Jersey",9490755,7934175,4813916,54.2,0,0,4735610,68.2,1287351,87.2,3643468,41,0,0,3611197,52,1103311,74.8,83.6
2021-05-09,"New Mexico",2112295,1927317,1110016,52.9,0,0,1087325,67.1,332619,88.1,871789,41.6,0,0,862603,53.2,284690,75.4,91.2
2021-05-09,"Nevada",2636770,2209675,1271782,41.3,0,0,1255178,52.6,385336,77.7,968902,31.5,0,0,961354,40.3,332678,67.1,83.8
2021-05-09,"New York",20122975,17034051,9748719,50.1,0,0,9608101,62.3,2653424,80.5,7666821,39.4,0,0,7599527,49.3,2314720,70.2,84.6
2021-05-09,"Ohio",11024855,8930170,4890014,41.8,0,0,4815642,52.9,1636842,80,4163587,35.6,0,0,4119036,45.2,1511297,73.9,81
2021-05-09,"Oklahoma",3834415,2786611,1560916,39.4,0,0,1541790,51.3,511710,80.6,1242191,31.4,0,0,1229763,40.9,433612,68.3,72.7
2021-05-09,"Oregon",4219185,3395077,2030348,48.1,0,0,1994120,59.5,624285,81.5,1484308,35.2,0,0,1472741,43.9,565859,73.9,80.5
